"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Duration"
"13:22:51,6410904","main.exe","1852","CreateFile","C:\Windows\System32\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000159"
"13:22:51,6411200","main.exe","1852","CreateFile","C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps\libstdc++-6.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000185"
"13:22:51,6412886","main.exe","1852","CreateFile","C:\Windows\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000134"
"13:22:51,6413134","main.exe","1852","CreateFile","C:\Windows\System32\libstdc++-6.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000147"
"13:22:51,6414564","main.exe","1852","CreateFile","C:\Windows\System32\wbem\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000132"
"13:22:51,6414918","main.exe","1852","CreateFile","C:\Windows\libstdc++-6.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000125"
"13:22:51,6416250","main.exe","1852","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000122"
"13:22:51,6416583","main.exe","1852","CreateFile","C:\Windows\System32\wbem\libstdc++-6.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000132"
"13:22:51,6418108","main.exe","1852","CreateFile","C:\Windows\System32\OpenSSH\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000516"
"13:22:51,6418428","main.exe","1852","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libstdc++-6.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000120"
"13:22:51,6420331","main.exe","1852","CreateFile","C:\Windows\System32\OpenSSH\libstdc++-6.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000160"
"13:22:51,6420543","main.exe","1852","CreateFile","C:\Program Files\nodejs\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000166"
"13:22:51,6422267","main.exe","1852","CreateFile","C:\Program Files\nodejs\libstdc++-6.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000133"
"13:22:51,6422358","main.exe","1852","CreateFile","C:\Program Files\Microsoft VS Code\bin\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000123"
"13:22:51,6423988","main.exe","1852","CreateFile","C:\Program Files\Microsoft VS Code\bin\libstdc++-6.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000114"
"13:22:51,6424081","main.exe","1852","CreateFile","C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000122"
"13:22:51,6425636","main.exe","1852","CreateFile","C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR\libstdc++-6.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000114"
"13:22:51,6425811","main.exe","1852","CreateFile","C:\Program Files\Git\cmd\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000157"
"13:22:51,6427438","main.exe","1852","CreateFile","C:\Program Files\Git\cmd\libstdc++-6.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000133"
"13:22:51,6427641","main.exe","1852","CreateFile","C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.2.1\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000157"
"13:22:51,6429469","main.exe","1852","CreateFile","C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.2.1\libstdc++-6.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000121"
"13:22:51,6429484","main.exe","1852","CreateFile","C:\Program Files\Docker\Docker\resources\bin\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000126"
"13:22:51,6431215","main.exe","1852","CreateFile","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000195"
"13:22:51,6431293","main.exe","1852","CreateFile","C:\Program Files\Docker\Docker\resources\bin\libstdc++-6.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000147"
"13:22:51,6431485","main.exe","1852","QueryBasicInformationFile","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","CreationTime: 17.09.2024 21:11:37, LastAccessTime: 26.12.2024 13:22:31, LastWriteTime: 07.08.2024 13:02:40, ChangeTime: 17.09.2024 21:12:02, FileAttributes: A","0.0000022"
"13:22:51,6431562","main.exe","1852","CloseFile","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","","0.0000057"
"13:22:51,6432756","main.exe","1852","CreateFile","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000180"
"13:22:51,6433038","main.exe","1852","CreateFileMapping","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE","0.0000026"
"13:22:51,6433220","main.exe","1852","CreateFile","C:\Compilers\mingw64\bin\libstdc++-6.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000151"
"13:22:51,6433434","main.exe","1852","QueryBasicInformationFile","C:\Compilers\mingw64\bin\libstdc++-6.dll","SUCCESS","CreationTime: 17.09.2024 21:11:38, LastAccessTime: 26.12.2024 13:22:31, LastWriteTime: 07.08.2024 13:02:40, ChangeTime: 17.09.2024 21:12:02, FileAttributes: A","0.0000023"
"13:22:51,6433509","main.exe","1852","CloseFile","C:\Compilers\mingw64\bin\libstdc++-6.dll","SUCCESS","","0.0000055"
"13:22:51,6433528","main.exe","1852","CreateFileMapping","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","SyncType: SyncTypeOther","0.0000018"
"13:22:51,6434439","main.exe","1852","CreateFile","C:\Compilers\mingw64\bin\libstdc++-6.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000162"
"13:22:51,6434694","main.exe","1852","CreateFileMapping","C:\Compilers\mingw64\bin\libstdc++-6.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE","0.0000027"
"13:22:51,6434775","main.exe","1852","Load Image","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","Image Base: 0x7ffe80a30000, Image Size: 0xd1000","0.0000000"
"13:22:51,6435200","main.exe","1852","CloseFile","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","","0.0000070"
"13:22:51,6436150","main.exe","1852","QueryOpen","D:\Documents\C++\os_labs\3\src\build\libwinpthread-1.dll","NAME NOT FOUND","","0.0000087"
"13:22:51,6436409","main.exe","1852","CreateFileMapping","C:\Compilers\mingw64\bin\libstdc++-6.dll","SUCCESS","SyncType: SyncTypeOther","0.0000020"
"13:22:51,6437566","main.exe","1852","Load Image","C:\Compilers\mingw64\bin\libstdc++-6.dll","SUCCESS","Image Base: 0x7ffe6d210000, Image Size: 0x247000","0.0000000"
"13:22:51,6438054","main.exe","1852","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000156"
"13:22:51,6438093","main.exe","1852","CloseFile","C:\Compilers\mingw64\bin\libstdc++-6.dll","SUCCESS","","0.0000097"
"13:22:51,6439198","main.exe","1852","QueryOpen","D:\Documents\C++\os_labs\3\src\build\libwinpthread-1.dll","NAME NOT FOUND","","0.0000084"
"13:22:51,6439830","main.exe","1852","CreateFile","C:\Windows\System\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000113"
"13:22:51,6441228","main.exe","1852","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000239"
"13:22:51,6441735","main.exe","1852","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000135"
"13:22:51,6442521","main.exe","1852","QueryOpen","D:\Documents\C++\os_labs\3\src\build\libwinpthread-1.dll","NAME NOT FOUND","","0.0000070"
"13:22:51,6443079","main.exe","1852","CreateFile","C:\Windows\System\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000127"
"13:22:51,6444276","main.exe","1852","CreateFile","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000134"
"13:22:51,6444884","main.exe","1852","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000137"
"13:22:51,6445670","main.exe","1852","QueryOpen","D:\Documents\C++\os_labs\3\src\build\libwinpthread-1.dll","NAME NOT FOUND","","0.0000072"
"13:22:51,6446023","main.exe","1852","CreateFile","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\libnvvp\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000130"
"13:22:51,6447409","main.exe","1852","CreateFile","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000131"
"13:22:51,6447425","main.exe","1852","CreateFile","C:\Program Files\Python310\Scripts\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000117"
"13:22:51,6448667","main.exe","1852","CreateFile","C:\Program Files\Python310\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000113"
"13:22:51,6449289","main.exe","1852","CreateFile","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\libnvvp\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000128"
"13:22:51,6450400","main.exe","1852","CreateFile","C:\Program Files (x86)\Common Files\Intel\Shared Libraries\redist\intel64_win\compiler\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000132"
"13:22:51,6450693","main.exe","1852","CreateFile","C:\Program Files\Python310\Scripts\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000129"
"13:22:51,6451962","main.exe","1852","CreateFile","C:\Program Files\Python310\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000115"
"13:22:51,6452251","main.exe","1852","CreateFile","C:\Program Files (x86)\Razer Chroma SDK\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000142"
"13:22:51,6453773","main.exe","1852","CreateFile","C:\Program Files (x86)\Common Files\Intel\Shared Libraries\redist\intel64_win\compiler\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000125"
"13:22:51,6454840","main.exe","1852","CreateFile","C:\Program Files\Razer Chroma SDK\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000232"
"13:22:51,6455441","main.exe","1852","CreateFile","C:\Program Files (x86)\Razer Chroma SDK\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000126"
"13:22:51,6457058","main.exe","1852","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath_target_4367281\libwinpthread-1.dll","REPARSE","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>","0.0000122"
"13:22:51,6457408","main.exe","1852","CreateFile","C:\Program Files\Razer Chroma SDK\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000159"
"13:22:51,6460515","main.exe","1852","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath_target_4367281\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000180"
"13:22:51,6461158","main.exe","1852","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath_target_4367281\libwinpthread-1.dll","REPARSE","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>","0.0000162"
"13:22:51,6463154","main.exe","1852","CreateFile","C:\ProgramData\Oracle\Java\javapath\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000126"
"13:22:51,6463970","main.exe","1852","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath_target_4367281\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000163"
"13:22:51,6465013","main.exe","1852","CreateFile","C:\Program Files (x86)\Razer\ChromaBroadcast\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000130"
"13:22:51,6466236","main.exe","1852","CreateFile","C:\ProgramData\Oracle\Java\javapath\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000140"
"13:22:51,6467090","main.exe","1852","CreateFile","C:\Program Files\Razer\ChromaBroadcast\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000173"
"13:22:51,6467972","main.exe","1852","CreateFile","C:\Program Files (x86)\Razer\ChromaBroadcast\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000130"
"13:22:51,6469004","main.exe","1852","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000179"
"13:22:51,6470077","main.exe","1852","CreateFile","C:\Program Files\Razer\ChromaBroadcast\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000160"
"13:22:51,6471546","main.exe","1852","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000165"
"13:22:51,6471996","main.exe","1852","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000155"
"13:22:51,6473402","main.exe","1852","CreateFile","C:\Windows\System32\wbem\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000142"
"13:22:51,6473736","main.exe","1852","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000133"
"13:22:51,6475203","main.exe","1852","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000135"
"13:22:51,6475524","main.exe","1852","CreateFile","C:\Windows\System32\wbem\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000130"
"13:22:51,6477152","main.exe","1852","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000118"
"13:22:51,6482702","main.exe","1852","CreateFile","C:\Windows\System32\OpenSSH\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000287"
"13:22:51,6484324","main.exe","1852","CreateFile","C:\Windows\System32\OpenSSH\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000193"
"13:22:51,6489376","main.exe","1852","CreateFile","C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000475"
"13:22:51,6491107","main.exe","1852","CreateFile","C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000200"
"13:22:51,6491659","main.exe","1852","CreateFile","C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000194"
"13:22:51,6493070","main.exe","1852","CreateFile","C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000165"
"13:22:51,6493221","main.exe","1852","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000161"
"13:22:51,6494951","main.exe","1852","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000154"
"13:22:51,6495062","main.exe","1852","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000141"
"13:22:51,6496733","main.exe","1852","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000128"
"13:22:51,6498323","main.exe","1852","CreateFile","C:\Windows\System32\wbem\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000422"
"13:22:51,6500249","main.exe","1852","CreateFile","C:\Windows\System32\wbem\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000151"
"13:22:51,6505112","main.exe","1852","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000197"
"13:22:51,6505969","main.exe","1852","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000150"
"13:22:51,6508700","main.exe","1852","CreateFile","C:\Windows\System32\OpenSSH\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000148"
"13:22:51,6509486","main.exe","1852","CreateFile","C:\Windows\System32\OpenSSH\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000181"
"13:22:51,6512702","main.exe","1852","CreateFile","C:\Program Files\nodejs\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000194"
"13:22:51,6513631","main.exe","1852","CreateFile","C:\Program Files\nodejs\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000126"
"13:22:51,6517136","main.exe","1852","CreateFile","C:\Program Files\Microsoft VS Code\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000185"
"13:22:51,6517969","main.exe","1852","CreateFile","C:\Program Files\Microsoft VS Code\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000120"
