"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Duration"
"13:29:51,2736065","control.exe","17676","QuerySecurityFile","C:\Windows\System32\sechost.dll","BUFFER OVERFLOW","Information: Owner","0.0000016"
"13:29:51,2736143","control.exe","17676","QuerySecurityFile","C:\Windows\System32\sechost.dll","SUCCESS","Information: Owner","0.0000012"
"13:29:51,2736213","control.exe","17676","CloseFile","C:\Windows\System32\sechost.dll","SUCCESS","","0.0000049"
"13:29:51,2737266","control.exe","17676","CreateFile","C:\Windows\System32\advapi32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000146"
"13:29:51,2737544","control.exe","17676","QuerySecurityFile","C:\Windows\System32\advapi32.dll","BUFFER OVERFLOW","Information: Owner","0.0000016"
"13:29:51,2737613","control.exe","17676","QuerySecurityFile","C:\Windows\System32\advapi32.dll","SUCCESS","Information: Owner","0.0000010"
"13:29:51,2737676","control.exe","17676","CloseFile","C:\Windows\System32\advapi32.dll","SUCCESS","","0.0000046"
"13:29:51,2738780","control.exe","17676","CreateFile","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000104"
"13:29:51,2739017","control.exe","17676","QuerySecurityFile","C:\Windows\System32\IPHLPAPI.DLL","BUFFER OVERFLOW","Information: Owner","0.0000017"
"13:29:51,2739088","control.exe","17676","QuerySecurityFile","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","Information: Owner","0.0000009"
"13:29:51,2739149","control.exe","17676","CloseFile","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","","0.0000047"
"13:29:51,2740098","control.exe","17676","CreateFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000103"
"13:29:51,2740269","control.exe","17676","QuerySecurityFile","C:\Windows\System32\ucrtbased.dll","BUFFER OVERFLOW","Information: Owner","0.0000013"
"13:29:51,2740342","control.exe","17676","QuerySecurityFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Information: Owner","0.0000011"
"13:29:51,2740410","control.exe","17676","CloseFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","","0.0000046"
"13:29:51,2741396","control.exe","17676","CreateFile","C:\Windows\System32\vcruntime140d.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000104"
"13:29:51,2741570","control.exe","17676","QuerySecurityFile","C:\Windows\System32\vcruntime140d.dll","BUFFER OVERFLOW","Information: Owner","0.0000015"
"13:29:51,2741635","control.exe","17676","QuerySecurityFile","C:\Windows\System32\vcruntime140d.dll","SUCCESS","Information: Owner","0.0000009"
"13:29:51,2741694","control.exe","17676","CloseFile","C:\Windows\System32\vcruntime140d.dll","SUCCESS","","0.0000042"
"13:29:51,2742607","control.exe","17676","CreateFile","C:\Windows\System32\vcruntime140_1d.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000099"
"13:29:51,2742782","control.exe","17676","QuerySecurityFile","C:\Windows\System32\vcruntime140_1d.dll","BUFFER OVERFLOW","Information: Owner","0.0000016"
"13:29:51,2742850","control.exe","17676","QuerySecurityFile","C:\Windows\System32\vcruntime140_1d.dll","SUCCESS","Information: Owner","0.0000031"
"13:29:51,2742933","control.exe","17676","CloseFile","C:\Windows\System32\vcruntime140_1d.dll","SUCCESS","","0.0000048"
"13:29:51,2743848","control.exe","17676","CreateFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000104"
"13:29:51,2744019","control.exe","17676","QuerySecurityFile","C:\Windows\System32\msvcp140d.dll","BUFFER OVERFLOW","Information: Owner","0.0000014"
"13:29:51,2744081","control.exe","17676","QuerySecurityFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Information: Owner","0.0000014"
"13:29:51,2744180","control.exe","17676","CloseFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","","0.0000049"
"13:29:51,2745053","control.exe","17676","CreateFile","D:\Documents\C++\os_labs\5-7\x64\Debug\libzmq-mt-gd-4_3_5.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000275"
"13:29:51,2745394","control.exe","17676","QuerySecurityFile","D:\Documents\C++\os_labs\5-7\x64\Debug\libzmq-mt-gd-4_3_5.dll","BUFFER OVERFLOW","Information: Owner","0.0000015"
"13:29:51,2745457","control.exe","17676","QuerySecurityFile","D:\Documents\C++\os_labs\5-7\x64\Debug\libzmq-mt-gd-4_3_5.dll","SUCCESS","Information: Owner","0.0000010"
"13:29:51,2745518","control.exe","17676","CloseFile","D:\Documents\C++\os_labs\5-7\x64\Debug\libzmq-mt-gd-4_3_5.dll","SUCCESS","","0.0000044"
"13:29:51,3461053","control.exe","17676","Thread Create","","SUCCESS","Thread ID: 17908","0.0000000"
"13:29:51,3464288","control.exe","17676","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys","0.0000073"
"13:29:51,3464434","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys","0.0000045"
"13:29:51,3464551","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24","0.0000030"
"13:29:51,3464715","control.exe","17676","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","","0.0000054"
"13:29:51,3465120","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","REPARSE","Desired Access: Read","0.0000061"
"13:29:51,3465248","control.exe","17676","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","Desired Access: Read","0.0000051"
"13:29:51,3465393","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default)","SUCCESS","Type: REG_SZ, Length: 18, Data: 00060305","0.0000032"
"13:29:51,3465479","control.exe","17676","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\000603xx","SUCCESS","Type: REG_SZ, Length: 26, Data: kernel32.dll","0.0000018"
"13:29:51,3468181","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 2 203 648, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001749"
"13:29:51,3470094","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 2 179 072, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001227"
"13:29:51,3471497","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 2 158 592, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001246"
"13:29:51,3472879","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 2 142 208, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001118"
"13:29:51,3474117","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 360 448, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000927"
"13:29:51,3475094","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 360 448, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001664"
"13:29:51,3477015","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 2 195 456, Length: 8 192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000820"
"13:29:51,3478022","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 720 320, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001058"
"13:29:51,3479157","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 699 840, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001490"
"13:29:51,3480929","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 602 112, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000700"
"13:29:51,3481695","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 602 112, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001266"
"13:29:51,3483159","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 180 224, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002078"
"13:29:51,3485433","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 974 272, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002128"
"13:29:51,3487816","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 2 052 096, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002452"
"13:29:51,3490346","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 781 760, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001369"
"13:29:51,3492209","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 593 920, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000887"
"13:29:51,3493149","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 569 344, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001233"
"13:29:51,3494572","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 732 608, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001484"
"13:29:51,3496353","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 684 032, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001224"
"13:29:51,3497740","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 2 174 976, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001213"
"13:29:51,3499024","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 684 032, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002532"
"13:29:51,3501787","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 253 376, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001226"
"13:29:51,3503077","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 253 376, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002167"
"13:29:51,3505422","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 729 088, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002038"
"13:29:51,3508055","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 94 208, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001489"
"13:29:51,3509617","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 94 208, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002435"
"13:29:51,3512310","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 638 976, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000985"
"13:29:51,3513365","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 638 976, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001347"
"13:29:51,3514998","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 372 160, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001251"
"13:29:51,3516311","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 372 160, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002296"
"13:29:51,3518992","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 233 472, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002203"
"13:29:51,3521549","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 172 032, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001663"
"13:29:51,3523303","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 147 456, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002170"
"13:29:51,3525753","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 085 440, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000733"
"13:29:51,3526572","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 085 440, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001586"
"13:29:51,3528918","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 052 672, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001833"
"13:29:51,3531332","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 425 408, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001127"
"13:29:51,3532518","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 425 408, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001812"
"13:29:51,3534565","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 212 416, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001451"
"13:29:51,3536085","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 212 416, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002467"
"13:29:51,3538797","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 409 024, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001065"
"13:29:51,3539938","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 404 928, Length: 20 480, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001940"
"13:29:51,3542080","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 048 576, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002006"
"13:29:51,3544163","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 019 904, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001996"
"13:29:51,3546638","control.exe","17676","ReadFile","C:\Windows\System32\vcruntime140d.dll","SUCCESS","Offset: 157 696, Length: 6 144, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001686"
"13:29:51,3548465","control.exe","17676","ReadFile","C:\Windows\System32\vcruntime140d.dll","SUCCESS","Offset: 115 712, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001212"
"13:29:51,3549742","control.exe","17676","ReadFile","C:\Windows\System32\vcruntime140d.dll","SUCCESS","Offset: 99 328, Length: 31 744, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002243"
"13:29:51,3552215","control.exe","17676","ReadFile","C:\Windows\System32\vcruntime140d.dll","SUCCESS","Offset: 33 792, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000908"
"13:29:51,3553175","control.exe","17676","ReadFile","C:\Windows\System32\vcruntime140d.dll","SUCCESS","Offset: 33 792, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002094"
"13:29:51,3555524","control.exe","17676","ReadFile","C:\Windows\System32\vcruntime140d.dll","SUCCESS","Offset: 29 696, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001098"
"13:29:51,3556697","control.exe","17676","ReadFile","C:\Windows\System32\vcruntime140d.dll","SUCCESS","Offset: 1 024, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0003060"
"13:29:51,3560341","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 887 808, Length: 15 872, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0003169"
"13:29:51,3563623","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 871 424, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002053"
"13:29:51,3565851","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 558 080, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001028"
"13:29:51,3566919","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 558 080, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001683"
"13:29:51,3568780","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 553 984, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000996"
"13:29:51,3569832","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 525 312, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001915"
"13:29:51,3572047","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 859 136, Length: 12 288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002143"
"13:29:51,3574254","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 128 000, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002341"
"13:29:51,3576829","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 701 440, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001536"
"13:29:51,3578485","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 418 816, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001183"
"13:29:51,3579727","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 418 816, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002130"
"13:29:51,3582358","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 685 056, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001381"
"13:29:51,3583871","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 381 952, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0004562"
"13:29:51,3588526","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 381 952, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001914"
"13:29:51,3590674","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 724 992, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001515"
"13:29:51,3592260","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 716 800, Length: 12 288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002341"
"13:29:51,3595021","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 33 792, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001529"
"13:29:51,3596630","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 33 792, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002264"
"13:29:51,3599105","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 29 696, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000933"
"13:29:51,3600108","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 5 120, Length: 28 672, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002122"
"13:29:51,3602600","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 676 864, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001131"
"13:29:51,3603790","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 676 864, Length: 8 192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000996"
"13:29:51,3605430","control.exe","17676","ReadFile","C:\Windows\System32\vcruntime140d.dll","SUCCESS","Offset: 131 072, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001480"
"13:29:51,3607180","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 91 136, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001550"
"13:29:51,3608807","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 91 136, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002496"
"13:29:51,3611535","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 66 560, Length: 24 576, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0011609"
"13:29:51,3623688","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 1 802 240, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001624"
"13:29:51,3625750","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 552 960, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001026"
"13:29:51,3626868","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 536 576, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001328"
"13:29:51,3628507","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 532 480, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0000921"
"13:29:51,3629498","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 503 808, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001751"
"13:29:51,3631865","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 627 712, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001675"
"13:29:51,3634189","control.exe","17676","ReadFile","C:\Windows\System32\msvcp140d.dll","SUCCESS","Offset: 160 768, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002399"
"13:29:51,3639232","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 839 680, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0002449"
"13:29:51,3644855","control.exe","17676","Thread Exit","","SUCCESS","Thread ID: 18052, User Time: 0.0000000, Kernel Time: 0.0000000","0.0000000"
"13:29:51,3649403","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 327 680, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001843"
"13:29:51,3651571","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 270 336, Length: 4 096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001155"
"13:29:51,3652785","control.exe","17676","ReadFile","C:\Windows\System32\ucrtbased.dll","SUCCESS","Offset: 270 336, Length: 32 768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","0.0001969"
"13:29:51,3655175","control.exe","17676","QueryNameInformationFile","D:\Documents\C++\os_labs\5-7\x64\Debug\control.exe","SUCCESS","Name: \Documents\C++\os_labs\5-7\x64\Debug\control.exe","0.0000056"
"13:29:51,4279806","control.exe","17676","RegOpenKey","HKLM","SUCCESS","Desired Access: Maximum Allowed, Granted Access: Read","0.0000076"
