"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Duration"
"13:25:23,4628591","exec.exe","13044","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000165"
"13:25:23,4629658","exec.exe","13044","QueryOpen","D:\Documents\C++\os_labs\4\src\build\libgcc_s_seh-1.dll","NAME NOT FOUND","","0.0000169"
"13:25:23,4630086","exec.exe","13044","QueryOpen","D:\Documents\C++\os_labs\4\src\build\libwinpthread-1.dll","NAME NOT FOUND","","0.0000090"
"13:25:23,4632128","exec.exe","13044","CreateFile","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000178"
"13:25:23,4632685","exec.exe","13044","CreateFile","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000148"
"13:25:23,4634243","exec.exe","13044","CreateFile","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\libnvvp\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000211"
"13:25:23,4635064","exec.exe","13044","CreateFile","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\libnvvp\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000140"
"13:25:23,4635872","exec.exe","13044","CreateFile","C:\Program Files\Python310\Scripts\libgcc_s_seh-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000120"
"13:25:23,4636758","exec.exe","13044","CreateFile","C:\Program Files\Python310\Scripts\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000120"
"13:25:23,4637324","exec.exe","13044","CreateFile","C:\Program Files\Python310\libgcc_s_seh-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000134"
"13:25:23,4638240","exec.exe","13044","CreateFile","C:\Program Files\Python310\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000120"
"13:25:23,4639399","exec.exe","13044","CreateFile","C:\Program Files (x86)\Common Files\Intel\Shared Libraries\redist\intel64_win\compiler\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000130"
"13:25:23,4640246","exec.exe","13044","CreateFile","C:\Program Files (x86)\Common Files\Intel\Shared Libraries\redist\intel64_win\compiler\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000130"
"13:25:23,4641550","exec.exe","13044","CreateFile","C:\Program Files (x86)\Razer Chroma SDK\bin\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000138"
"13:25:23,4642425","exec.exe","13044","CreateFile","C:\Program Files (x86)\Razer Chroma SDK\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000164"
"13:25:23,4644829","exec.exe","13044","CreateFile","C:\Program Files\Razer Chroma SDK\bin\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000187"
"13:25:23,4645897","exec.exe","13044","CreateFile","C:\Program Files\Razer Chroma SDK\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000213"
"13:25:23,4646922","exec.exe","13044","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath_target_4367281\libgcc_s_seh-1.dll","REPARSE","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>","0.0000121"
"13:25:23,4649296","exec.exe","13044","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath_target_4367281\libwinpthread-1.dll","REPARSE","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>","0.0000163"
"13:25:23,4649744","exec.exe","13044","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath_target_4367281\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000169"
"13:25:23,4651385","exec.exe","13044","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath_target_4367281\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000131"
"13:25:23,4651530","exec.exe","13044","CreateFile","C:\ProgramData\Oracle\Java\javapath\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000115"
"13:25:23,4653132","exec.exe","13044","CreateFile","C:\ProgramData\Oracle\Java\javapath\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000121"
"13:25:23,4653229","exec.exe","13044","CreateFile","C:\Program Files (x86)\Razer\ChromaBroadcast\bin\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000123"
"13:25:23,4654840","exec.exe","13044","CreateFile","C:\Program Files (x86)\Razer\ChromaBroadcast\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000123"
"13:25:23,4655278","exec.exe","13044","CreateFile","C:\Program Files\Razer\ChromaBroadcast\bin\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000252"
"13:25:23,4657090","exec.exe","13044","CreateFile","C:\Program Files\Razer\ChromaBroadcast\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000165"
"13:25:23,4663167","exec.exe","13044","CreateFile","C:\Windows\System32\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000353"
"13:25:23,4665094","exec.exe","13044","CreateFile","C:\Windows\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000131"
"13:25:23,4666678","exec.exe","13044","CreateFile","C:\Windows\System32\wbem\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000142"
"13:25:23,4666810","exec.exe","13044","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000187"
"13:25:23,4668352","exec.exe","13044","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000123"
"13:25:23,4668735","exec.exe","13044","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000135"
"13:25:23,4670473","exec.exe","13044","CreateFile","C:\Windows\System32\wbem\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000126"
"13:25:23,4670933","exec.exe","13044","CreateFile","C:\Windows\System32\OpenSSH\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000183"
"13:25:23,4672159","exec.exe","13044","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000124"
"13:25:23,4673049","exec.exe","13044","CreateFile","C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000173"
"13:25:23,4674263","exec.exe","13044","CreateFile","C:\Windows\System32\OpenSSH\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000224"
"13:25:23,4674437","exec.exe","13044","CreateFile","C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps\libgcc_s_seh-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000217"
"13:25:23,4676311","exec.exe","13044","CreateFile","C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000166"
"13:25:23,4677539","exec.exe","13044","CreateFile","C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000458"
"13:25:23,4681957","exec.exe","13044","CreateFile","C:\Windows\System32\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000187"
"13:25:23,4683019","exec.exe","13044","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000185"
"13:25:23,4684477","exec.exe","13044","CreateFile","C:\Windows\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000154"
"13:25:23,4685569","exec.exe","13044","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000131"
"13:25:23,4686456","exec.exe","13044","CreateFile","C:\Windows\System32\wbem\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000159"
"13:25:23,4687699","exec.exe","13044","CreateFile","C:\Windows\System32\wbem\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000128"
"13:25:23,4688266","exec.exe","13044","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000165"
"13:25:23,4689659","exec.exe","13044","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000133"
"13:25:23,4690692","exec.exe","13044","CreateFile","C:\Windows\System32\OpenSSH\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000191"
"13:25:23,4692519","exec.exe","13044","CreateFile","C:\Program Files\nodejs\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000123"
"13:25:23,4692555","exec.exe","13044","CreateFile","C:\Windows\System32\OpenSSH\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000172"
"13:25:23,4694183","exec.exe","13044","CreateFile","C:\Program Files\Microsoft VS Code\bin\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000113"
"13:25:23,4694279","exec.exe","13044","CreateFile","C:\Program Files\nodejs\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000125"
"13:25:23,4695835","exec.exe","13044","CreateFile","C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000116"
"13:25:23,4695906","exec.exe","13044","CreateFile","C:\Program Files\Microsoft VS Code\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000116"
"13:25:23,4697507","exec.exe","13044","CreateFile","C:\Program Files\Git\cmd\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000123"
"13:25:23,4697698","exec.exe","13044","CreateFile","C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000117"
"13:25:23,4699183","exec.exe","13044","CreateFile","C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.2.1\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000125"
"13:25:23,4699351","exec.exe","13044","CreateFile","C:\Program Files\Git\cmd\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000124"
"13:25:23,4700819","exec.exe","13044","CreateFile","C:\Program Files\Docker\Docker\resources\bin\libgcc_s_seh-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000122"
"13:25:23,4701414","exec.exe","13044","CreateFile","C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.2.1\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000131"
"13:25:23,4702451","exec.exe","13044","CreateFile","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000110"
"13:25:23,4702622","exec.exe","13044","QueryBasicInformationFile","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","CreationTime: 17.09.2024 21:11:37, LastAccessTime: 26.12.2024 13:24:47, LastWriteTime: 07.08.2024 13:02:40, ChangeTime: 17.09.2024 21:12:02, FileAttributes: A","0.0000022"
"13:25:23,4702703","exec.exe","13044","CloseFile","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","","0.0000053"
"13:25:23,4703046","exec.exe","13044","CreateFile","C:\Program Files\Docker\Docker\resources\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000124"
"13:25:23,4704491","exec.exe","13044","CreateFile","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000225"
"13:25:23,4704845","exec.exe","13044","CreateFileMapping","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE","0.0000030"
"13:25:23,4705320","exec.exe","13044","CreateFileMapping","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","SyncType: SyncTypeOther","0.0000017"
"13:25:23,4705600","exec.exe","13044","CreateFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000161"
"13:25:23,4705823","exec.exe","13044","QueryBasicInformationFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","CreationTime: 17.09.2024 21:11:38, LastAccessTime: 26.12.2024 13:24:49, LastWriteTime: 07.08.2024 13:02:38, ChangeTime: 17.09.2024 21:12:02, FileAttributes: A","0.0000021"
"13:25:23,4705897","exec.exe","13044","CloseFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","","0.0000050"
"13:25:23,4706467","exec.exe","13044","Load Image","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","Image Base: 0x7ffe87280000, Image Size: 0xd1000","0.0000000"
"13:25:23,4706853","exec.exe","13044","CloseFile","C:\Compilers\mingw64\bin\libgcc_s_seh-1.dll","SUCCESS","","0.0000424"
"13:25:23,4707607","exec.exe","13044","CreateFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","0.0000182"
"13:25:23,4707675","exec.exe","13044","QueryOpen","D:\Documents\C++\os_labs\4\src\build\libwinpthread-1.dll","NAME NOT FOUND","","0.0000081"
"13:25:23,4707888","exec.exe","13044","CreateFileMapping","C:\Compilers\mingw64\bin\libwinpthread-1.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE","0.0000026"
"13:25:23,4708270","exec.exe","13044","CreateFileMapping","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","SyncType: SyncTypeOther","0.0000016"
"13:25:23,4709428","exec.exe","13044","Load Image","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","Image Base: 0x7ffea9d20000, Image Size: 0x20000","0.0000000"
"13:25:23,4709942","exec.exe","13044","CloseFile","C:\Compilers\mingw64\bin\libwinpthread-1.dll","SUCCESS","","0.0000091"
"13:25:23,4710203","exec.exe","13044","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000172"
"13:25:23,4712078","exec.exe","13044","CreateFile","C:\Windows\System\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000122"
"13:25:23,4713841","exec.exe","13044","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000137"
"13:25:23,4714583","exec.exe","13044","QueryOpen","D:\Documents\C++\os_labs\4\src\build\libwinpthread-1.dll","NAME NOT FOUND","","0.0000065"
"13:25:23,4716207","exec.exe","13044","CreateFile","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000128"
"13:25:23,4717936","exec.exe","13044","CreateFile","C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v12.5\libnvvp\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000123"
"13:25:23,4719184","exec.exe","13044","CreateFile","C:\Program Files\Python310\Scripts\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000103"
"13:25:23,4720298","exec.exe","13044","CreateFile","C:\Program Files\Python310\libwinpthread-1.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000106"
"13:25:23,4721959","exec.exe","13044","CreateFile","C:\Program Files (x86)\Common Files\Intel\Shared Libraries\redist\intel64_win\compiler\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000119"
"13:25:23,4723496","exec.exe","13044","CreateFile","C:\Program Files (x86)\Razer Chroma SDK\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000149"
"13:25:23,4725389","exec.exe","13044","CreateFile","C:\Program Files\Razer Chroma SDK\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000153"
"13:25:23,4727188","exec.exe","13044","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath_target_4367281\libwinpthread-1.dll","REPARSE","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>","0.0000115"
"13:25:23,4728666","exec.exe","13044","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath_target_4367281\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000120"
"13:25:23,4730180","exec.exe","13044","CreateFile","C:\ProgramData\Oracle\Java\javapath\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000116"
"13:25:23,4731666","exec.exe","13044","CreateFile","C:\Program Files (x86)\Razer\ChromaBroadcast\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000115"
"13:25:23,4734083","exec.exe","13044","CreateFile","C:\Program Files\Razer\ChromaBroadcast\bin\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000187"
"13:25:23,4735841","exec.exe","13044","CreateFile","C:\Windows\System32\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000151"
"13:25:23,4737368","exec.exe","13044","CreateFile","C:\Windows\libwinpthread-1.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","0.0000123"
